Unnamed: 0,id,nome_do_alimento,categoria,calorias,proteinas,carboidratos,gorduras,gorduras_saturadas,fibras,colesterol,gorduras_trans,gorduras_monoinsaturadas,gorduras_polinsaturadas
1744,1745,biscoito,Baked Foods,383.0,9.3,80.9,1.7,0.271,2.6,0.0,0,0,722.0
1745,1746,biscoito canela-passas,Baked Foods,345.0,5.77,53.43,12.5,3.092,1.8,1.0,0,0,3551.0
1746,1747,biscoito com file de frango crocante,Fast Foods,300.0,11.93,30.56,14.93,5.712,1.4,24.0,0.07,0,3308.0
1747,1748,biscoito com ovo e bacon,Fast Foods,305.0,11.33,19.06,20.73,5.3,0.5,235.0,0,0,4980.0
1748,1749,biscoito com ovo e presunto,Fast Foods,233.0,10.64,16.37,14.08,3.08,0.4,156.0,0,0,4010.0
1749,1750,biscoito com ovo queijo e bacon,Fast Foods,301.0,12.01,24.44,17.48,5.893,0.2,166.0,0,0,1922.0
1750,1751,biscoito com presunto,Fast Foods,342.0,11.85,38.75,16.3,10.096,0.7,22.0,0,0,918.0
1751,1752,biscoito com salsicha,Fast Foods,371.0,9.67,29.99,24.42,7.427,0.4,28.0,0,0,3107.0
1752,1753,biscoito de bolo de arroz (inclui mini bolos de arroz hain),Snacks,392.0,7.1,81.1,4.3,0.875,4.2,0.0,0,0,1520.0
1753,1754,biscoito de chocolate com cobertura ou cobertura,Baked Foods,507.0,4.5,67.87,24.2,16.5,2.3,0.0,0.37,0,3600.0
1754,1755,biscoito de fast food com ovo e linguica,Fast Foods,312.0,11.13,21.05,20.77,6.449,0.2,161.0,0,0,2967.0
1755,1756,biscoito de frango estilo sulista do mcdonalds,Fast Foods,304.0,11.93,30.56,14.93,5.712,1.4,24.0,0.07,0,3308.0
1756,1757,biscoito de ovo e queijo com bacon do mcdonalds,Fast Foods,304.0,13.45,22.26,18.77,8.262,0.9,167.0,0.395,0,2625.0
1757,1758,biscoito de polvilho,No category,436.72,4.46,38.37,29.08,4.65,0,150.27,0,19.92,3.17
1758,1759,biscoito de queijo,Baked Foods,346.0,8.13,48.0,13.61,3.664,1.2,12.0,0,0,3859.0
1759,1760,biscoito de salsicha do mcdonalds,Fast Foods,376.0,9.62,27.2,25.4,10.659,1.2,29.0,0,0,3420.0
1760,1761,biscoito de salsicha do mcdonalds com ovo,Fast Foods,311.0,11.27,19.28,22.26,8.628,0.8,152.0,0,0,3169.0
1761,1762,biscoito doce,No category,443,8.1,75.2,12,3.9,2.1,0,0,3.7,2.2
1762,1763,biscoito doce base de biscoito recheio de caramelo com cobertura de chocolate comercial,No category,440.488058,5.6,61.8,19.7,11.44,1.8,11,168.44,5.61,1.31
1763,1764,biscoito doce base de biscoito recheio de menta cobertura de chocolate,No category,522.945128,6.3,60.6,29.4,15.39,0.6,14,276.76,9.98,2.2
1764,1765,biscoito doce diet,No category,453.915,6.224,65.743,21.888,5.324,2.947,0.085,0,12.947,2.363
1765,1766,biscoito doce estilo anzac caseiro com ingredientes basicos,No category,470.84182,4.6,63.3,22.4,15.74,3.1,31,371.81,3.97,0.91
1766,1767,biscoito doce estilo shortbread comercial,No category,504.30266,6.2,60.8,26.3,16.06,2.3,63,751.76,6.55,1.88
1767,1768,biscoito doce farinha de trigo,No category,413.002368,7.8,67.0,11.7,1.28,5.6,18,130.04,6.78,2.57
1768,1769,biscoito doce light,No category,395.251,6.45,83.876,4.839,1.137,3.698,0,0,2.592,0.691
1769,1770,biscoito doce maisena,Cereais e derivados,442.819390144928,8.07252173913043,75.2341449275362,11.9666666666667,3.9,2.1,0,1.51,3.7,2.2
1770,1771,biscoito doce pepitas de chocolate ou revestido,No category,472.992874,5.8,61.9,22.7,12.79,3.0,8,228.59,6.62,1.85
1771,1772,biscoito doce recheado com chocolate,Cereais e derivados,471.824779710145,6.39721739130435,70.5494492753623,19.5833333333333,6.2,2.95666666666667,Tr,1.28666666666667,6.6,1.7
1772,1773,biscoito doce recheado com creme comercial,No category,464.627664,5.4,62.8,21.5,10.6,2.7,4,142.98,7.07,2.23
1773,1774,biscoito doce recheado com morango,Cereais e derivados,471.174736231884,5.71982608695652,71.0135072463768,19.5733333333333,6.1,1.53333333333333,Tr,0.96,6.5,1.7
1774,1775,biscoito doce sanduiche recheio de creme achocolatado estilo tim tam,No category,497.13248,5.4,63.1,25.4,14.38,2.2,10,236.55,7.63,1.78
1775,1776,biscoito doce simples,No category,433.078872,6.4,69.4,14.3,6.84,2.1,5,235.94,4.98,1.58
1776,1777,biscoito doce tipo cafe da manha com ou sem frutas secas,No category,406.549206,7.5,57.3,15.6,1.39,5.3,0,14.82,9.71,3.22
1777,1778,biscoito doce wafer recheado de chocolate,Cereais e derivados,502.456857971014,5.56452173913044,67.5354782608696,24.6733333333333,6.5,1.80333333333333,Tr,1.05666666666667,8.1,1.9
1778,1779,biscoito doce wafer recheado de morango,Cereais e derivados,513.446182608696,4.51704347826087,67.3529565217391,26.4,6.7,0.82,1.26733333333333,0.556666666666667,8.9,1.8
1779,1780,biscoito fast food,Fast Foods,370.0,7.08,42.82,18.92,11.803,2.5,2.0,0.208,0,2199.0
1780,1781,biscoito grande original de trigo desfiado pos,Breakfast Cereals,337.0,11.37,78.96,2.01,0.41,12.4,0.0,0.0,0,1220.0
1781,1782,biscoito integral,Baked Foods,312.0,9.37,45.93,11.97,3.204,6.4,3.0,0,0,3427.0
1782,1783,biscoito kfc,Fast Foods,358.0,7.5,43.55,17.05,11.916,2.0,1.0,0.26,0,1352.0
1783,1784,biscoito manteiga ou acucar com cobertura ou recheio de chocolate,Baked Foods,503.0,4.1,68.83,23.5,14.8,1.9,1.0,0.49,0,5100.0
1784,1785,biscoito maria biscoito,Baked Foods,406.0,7.05,70.54,10.58,5.291,3.5,0.0,0.0,0,1670.0
1785,1786,biscoito nao especificado,No category,432,10.1,68.7,14.4,4.4,2.5,0,0,4.6,2.9
1786,1787,biscoito polvilho doce,"Verduras, hortaliças e derivados",437.549,1.29166666666667,80.5353333333333,12.249,2.4,1.159,9.385,0.486666666666667,4.3,0.6
1787,1788,biscoito popeyes,Fast Foods,401.0,6.0,40.95,23.71,11.515,3.8,2.0,0.073,0,4379.0
1788,1789,biscoito recheado,No category,472,6.4,70.5,19.6,6.2,3,0,0,6.6,1.7
1789,1790,biscoito recheado diet,No category,405.275,8.168,66.822,20.828,2.174,3.666,0.09,0,12.398,5.726
1790,1791,biscoito recheado light,No category,432.962,5.879,77.801,13.239,4.085,4.243,0,0,6.268,2.375
1791,1792,biscoito salgado,No category,432,10.1,68.7,14.4,4.4,2.5,0,0,4.6,2.9
1792,1793,biscoito salgado a base de sementes,No category,572.41937,20.1,6.0,49.6,5.78,14.6,0,47.42,17.16,24.18
1793,1794,biscoito salgado bolacha de arroz aroma de algas,No category,358.509,9.6,75.3,1.2,0.39,1.6,0,5.22,0.38,0.36
1794,1795,biscoito salgado bolo de arroz de arroz integral simples,No category,383.126618,8.8,76.3,3.5,0.6,3.5,0,5.95,1.06,1.27
1795,1796,biscoito salgado bolo de milho simples salgado,No category,369.742282,9.8,71.5,3.0,0.42,5.9,0,11.4,0.6,1.78
1796,1797,biscoito salgado cracker de arroz adicionado de vegetais em po,No category,394.598906,6.6,73.8,7.4,1.6,2.0,0,35.15,2.73,2.52
1797,1798,biscoito salgado cracker de arroz aromatizado (exceto algas marinhas),No category,393.403876,7.1,74.1,6.7,0.98,1.5,0,28.48,3.44,1.73
1798,1799,biscoito salgado cracker de arroz simples,No category,388.623756,7.0,78.8,4.3,0.81,0.9,0,30.55,1.98,1.15
1799,1800,biscoito salgado cream cracker,Cereais e derivados,431.73228115942,10.0551304347826,68.7315362318841,14.4366666666667,4.4,2.51,0,2.72,4.6,2.9
1800,1801,biscoito salgado de farinha de centeio pao estaladico,No category,324.092136,8.8,60.6,1.3,0.17,16.5,0,2.81,0.13,0.61
1801,1802,biscoito salgado de farinha de trigo branca aromatizado (exceto queijo),No category,501.434588,9.6,59.7,24.5,9.84,2.0,8,93.74,10.55,2.85
1802,1803,biscoito salgado de farinha de trigo branca estilo cracker,No category,394.3599,10.4,69.4,7.2,3.12,3.7,0,41.04,2.35,1.24
1803,1804,biscoito salgado de farinha de trigo branca estilo cracker simples,No category,491.874348,8.1,66.3,20.7,9.08,3.4,1,157.6,7.97,2.59
1804,1805,biscoito salgado de farinha de trigo branca estilo salada,No category,426.62571,9.2,63.1,14.2,3.8,3.6,16,74.46,6.77,2.56
1805,1806,biscoito salgado de farinha de trigo branca sabor queijo,No category,498.566516,12.0,56.4,24.2,11.2,2.9,10,108.01,9.11,2.55
1806,1807,biscoito salgado de farinha de trigo branca tipo bolacha estaladica,No category,494.025402,11.5,63.6,20.7,9.68,3.0,7,275.31,7.2,2.54
1807,1808,biscoito salgado de farinha de trigo estaladico folhado e torrado,No category,373.566378,12.3,66.1,5.6,3.4,3.3,10,110.21,0.88,0.15
1808,1809,biscoito salgado de farinha de trigo integral e farinha de centeio pao estaladico folhado,No category,385.038666,14.0,69.1,3.8,0.72,7.6,0,12.15,0.68,1.32
1809,1810,biscoito salgado de farinha de trigo integral pao estaladico,No category,374.522402,10.6,59.1,8.1,0.7,9.9,0,54.01,3.25,1.68
1810,1811,biscoito salgado integral,No category,412.432,11.487,60.85,16.068,2.539,10.23,0,0,3.498,9.025
1811,1812,biscoito salgado light,No category,452.564,9.672,72.453,13.785,2.173,3.45,0,0,2.962,7.89
1812,1813,biscoito tipo sanduiche de centeio com recheio de queijo,Baked Foods,481.0,9.2,60.8,22.3,5.987,3.6,9.0,0,0,2863.0
1813,1814,biscoito waffer light,No category,398.632,4.508,80.659,6.924,1.037,1.307,0.017,0,2.833,2.622
1814,1815,biscoitos acucar comercialmente preparado (inclui baunilha),Baked Foods,464.0,5.35,67.34,19.55,7.666,1.3,12.0,0.49,0,3746.0
1815,1816,biscoitos acucar massa refrigerada assada,Baked Foods,489.0,4.7,65.6,23.1,5.906,0.9,32.0,0,0,2891.0
1816,1817,biscoitos amanteigados com gordura reduzida,Baked Foods,451.0,5.37,75.99,14.0,4.694,1.3,0.0,0.47,0,6057.0
1817,1818,biscoitos amanteigados de noz-peca preparados comercialmente,Baked Foods,542.0,4.9,58.3,32.5,8.204,1.8,33.0,0,0,4122.0
1818,1819,biscoitos amanteigados simples preparados comercialmente,Baked Foods,514.0,5.37,63.78,26.22,8.105,1.3,0.0,0.714,0,8326.0
1819,1820,biscoitos archway home style manteiga de amendoim,Baked Foods,480.0,9.0,58.48,24.28,5.39,2.8,37.0,0,0,4230.0
1820,1821,biscoitos archway home style recheados com framboesa,Baked Foods,400.0,4.35,65.92,13.26,5.16,2.2,6.0,2.85,0,1100.0
1821,1822,biscoitos archway home style recheados com morango,Baked Foods,400.0,4.35,65.92,13.26,5.16,2.2,6.0,2.85,0,1100.0
1822,1823,biscoitos baunilha wafers mais gordura,Baked Foods,455.0,4.9,72.6,16.41,4.245,1.6,9.0,0.6,0,6738.0
1823,1824,biscoitos bolacha de chocolate sem gluten,Baked Foods,541.0,4.06,62.82,30.42,15.299,1.6,0,0.102,0,2274.0
1824,1825,biscoitos brownies mistura seca regular,Baked Foods,434.0,4.0,76.6,14.9,2.519,0,0.0,0,0,6373.0
1825,1826,biscoitos brownies mistura seca sem acucar,Baked Foods,426.0,2.9,80.4,12.5,2.018,4.2,0.0,0,0,4577.0
1826,1827,biscoitos brownies preparados comercialmente com reducao de gordura com fibras adicionadas,Baked Foods,345.0,2.77,61.58,9.68,2.766,11.1,0.0,0.0,0,2581.0
1827,1828,biscoitos com gotas de chocolate preparados a partir de receita feita com margarina,Baked Foods,488.0,5.7,58.4,28.3,8.074,2.8,32.0,0,0,8410.0
1828,1829,biscoitos com gotas de chocolate preparados a partir de uma receita feita com manteiga,Baked Foods,488.0,5.7,58.2,28.4,14.071,0,70.0,0,0,4541.0
1829,1830,biscoitos com gotas de chocolate preparados comercialmente com baixo teor de gordura,Baked Foods,451.0,5.97,67.49,17.91,5.962,3.0,0.0,0.0,0,5641.0
1830,1831,biscoitos com pedacos de chocolate preparados comercialmente com maior gordura regular enriquecido,Baked Foods,492.0,5.1,65.36,24.72,8.091,2.0,0.0,0.684,0,8417.0
1831,1832,biscoitos com pedacos de chocolate preparados comercialmente dieteticos especiais,Baked Foods,450.0,3.9,73.4,16.8,4.183,1.6,0.0,0,0,5035.0
1832,1833,biscoitos de agua,Baked Foods,384.0,7.14,72.81,7.14,0.0,7.1,0.0,0.0,0,2457.0
1833,1834,biscoitos de arroz para bebes mamae mamae,Baby Foods,391.0,12.5,83.21,0.87,0.238,0.0,0.0,0,0,255.0
1834,1835,biscoitos de aveia,Baked Foods,450.0,6.2,68.7,18.1,4.519,2.8,0.0,0,0,2543.0
1835,1836,biscoitos de aveia com reducao de gordura,Baked Foods,365.0,4.02,64.62,10.04,4.09,16.1,20.0,0.0,0,2269.0
1836,1837,biscoitos de aveia preparados a partir da receita com passas,Baked Foods,441.0,5.86,68.95,15.76,5.439,3.3,0,0.043,0,6092.0
1837,1838,biscoitos de aveia preparados a partir da receita sem passas,Baked Foods,447.0,6.8,66.4,17.9,3.581,0,36.0,0,0,5589.0
1838,1839,biscoitos de aveia preparados comercialmente dieteticos especiais,Baked Foods,449.0,4.8,69.9,18.0,2.693,2.9,0.0,0,0,6784.0
1839,1840,biscoitos de aveia tipo suave preparados comercialmente,Baked Foods,409.0,6.1,65.7,14.7,3.63,2.7,5.0,0,0,2204.0
1840,1841,biscoitos de chocolate feitos com cereais de arroz,Baked Foods,440.0,3.23,63.26,19.35,11.29,1.6,0.0,0.0,0,3013.0
1841,1842,biscoitos de chocolate tipo macio preparados comercialmente,Baked Foods,444.0,3.63,65.75,19.77,9.751,1.8,0,0.055,0,1786.0
1842,1843,biscoitos de comida para bebe,Baby Foods,433.0,11.8,67.1,13.2,2.352,0.2,12.0,0.02,0,2878.0
1843,1844,biscoitos de comida para bebe araruta,Baby Foods,424.0,7.6,75.4,10.0,1.048,0.2,0.0,0,0,591.0
1844,1845,biscoitos de denticao para comida de bebe,Baby Foods,407.0,7.97,72.48,9.27,0.81,5.9,7.0,0.017,0,1550.0
1845,1846,biscoitos de estilo caseiro archway biscoitos de moinho de vento a moda antiga,Baked Foods,468.0,5.17,72.23,17.55,3.75,1.8,1.0,4.3,0,1670.0
1846,1847,biscoitos de leite,Baked Foods,446.0,7.6,71.73,13.77,2.912,3.4,11.0,0,0,4867.0
1847,1848,biscoitos de manteiga de amendoim preparados a partir da receita,Baked Foods,475.0,9.0,58.9,23.8,4.438,0,31.0,0,0,7223.0
1848,1849,biscoitos de manteiga de amendoim tipo suave preparados comercialmente,Baked Foods,457.0,5.3,57.7,24.4,6.149,1.7,0.0,0,0,3181.0
1849,1850,biscoitos de milho ralston,Breakfast Cereals,376.0,5.83,85.79,1.05,0.193,2.6,0.0,0.0,0,347.0
1850,1851,biscoitos de ovo matzo,Baked Foods,391.0,12.3,78.6,2.1,0.548,2.8,83.0,0,0,473.0
1851,1852,biscoitos de soro de leite coalhado pillsbury massa refrigerada com sabor artificial,Baked Foods,236.0,6.4,47.07,2.79,0.42,1.6,0.0,0.59,0,0
1852,1853,biscoitos de torrada de trigo melba,Baked Foods,374.0,12.9,76.4,2.3,0.337,7.4,0.0,0,0,910.0
1853,1854,biscoitos de trigo com baixo teor de sal,Baked Foods,473.0,8.6,64.9,20.6,5.178,4.5,0.0,0,0,2796.0
1854,1855,biscoitos de trigo comuns,Baked Foods,455.0,7.3,70.73,16.4,3.21,6.9,0.0,0.034,0,8474.0
1855,1856,biscoitos de vegetais para comida de bebe,Baby Foods,477.0,8.4,66.85,19.6,1.966,4.0,0.0,0,0,1022.0
1856,1857,biscoitos em forma de peixe com sabor,Baked Foods,463.0,10.16,65.67,17.71,2.059,3.1,0,0.059,0,3917.0
1857,1858,biscoitos estilo caseiro arcada a moda antiga melaco,Baked Foods,406.0,4.27,70.55,11.83,2.77,1.1,25.0,3.25,0,1000.0
1858,1859,biscoitos estilo caseiro arcada melaco gelado,Baked Foods,420.0,3.5,69.12,14.43,4.16,1.0,12.0,3.08,0,2440.0
1859,1860,biscoitos estilo caseiro archway melaco,Baked Foods,403.0,4.25,69.41,12.06,2.81,1.2,25.0,3.34,0,1050.0
1860,1861,biscoitos graham cobertos com chocolate,Baked Foods,500.0,4.0,66.78,25.8,17.2,2.2,1.0,0.55,0,4900.0
1861,1862,biscoitos graham simples,Baked Foods,430.0,6.69,77.66,10.6,1.633,3.4,0.0,0.055,0,5388.0
1862,1863,biscoitos integrais,Baked Foods,427.0,10.58,69.55,14.13,2.063,10.3,0.0,0.199,0,6945.0
1863,1864,biscoitos integrais com baixo teor de gordura,Baked Foods,416.0,11.34,75.52,7.59,1.067,10.9,0.0,0.096,0,3568.0
1864,1865,biscoitos integrais com baixo teor de sal,Baked Foods,443.0,8.8,68.6,17.2,3.393,10.5,0.0,0,0,6596.0
1865,1866,biscoitos integrais tipo sanduiche com recheio de manteiga de amendoim,Baked Foods,465.0,14.12,54.59,21.18,4.525,9.4,0.0,0.0,0,4497.0
1866,1867,biscoitos manteiga de amendoim massa refrigerada assada,Baked Foods,503.0,9.1,57.3,27.5,6.199,1.2,30.0,0,0,4889.0
1867,1868,biscoitos manteiga de amendoim preparados comercialmente regular,Baked Foods,473.0,8.92,58.15,23.82,6.751,2.1,27.0,1.25,0,3610.0
1868,1869,biscoitos manteiga de amendoim preparados comercialmente sem acucar,Baked Foods,523.0,10.34,50.52,31.03,8.621,3.4,17.0,0.0,0,11486.0
1869,1870,biscoitos manteiga preparada comercialmente nao enriquecida,Baked Foods,467.0,6.1,68.9,18.8,11.051,0.8,117.0,0,0,982.0
1870,1871,biscoitos manteiga preparados comercialmente enriquecidos,Baked Foods,467.0,6.1,68.9,18.8,11.051,0.8,117.0,0,0,982.0
1871,1872,biscoitos marshmallow com cereais de arroz e pedacos de chocolate,Baked Foods,435.0,4.55,63.26,18.18,11.364,0.0,0.0,0.0,0,1773.0
1872,1873,biscoitos massa de aveia refrigerada assada,Baked Foods,471.0,6.0,65.7,21.0,5.339,2.8,26.0,0,0,2976.0
1873,1874,biscoitos massa refrigerada acucar,Baked Foods,436.0,4.0,61.22,19.48,4.955,0.9,11.0,0,0,2469.0
1874,1875,biscoitos massa refrigerada de aveia,Baked Foods,424.0,5.4,59.1,18.9,4.751,2.5,24.0,0,0,2592.0
1875,1876,biscoitos massa refrigerada de graos mistos,Baked Foods,263.0,6.1,47.4,5.6,1.366,0,0.0,0,0,880.0
1876,1877,biscoitos massa refrigerada manteiga de amendoim,Baked Foods,458.0,8.2,52.1,25.0,5.791,1.1,27.0,0,0,4787.0
1877,1878,biscoitos matzo de trigo integral,Baked Foods,351.0,13.1,78.9,1.5,0.243,11.8,0.0,0,0,653.0
1878,1879,biscoitos matzo simples,Baked Foods,395.0,10.0,83.7,1.4,0.226,3.0,0.0,0,0,603.0
1879,1880,biscoitos mistura seca com pepitas de chocolate,Baked Foods,497.0,4.6,66.1,25.2,8.316,0,0.0,0,0,2620.0
1880,1881,biscoitos mistura seca de aveia,Baked Foods,462.0,6.5,67.3,19.2,4.755,0,0.0,0,0,2792.0
1881,1882,biscoitos multigraos,Baked Foods,482.0,7.1,67.6,20.4,3.3,3.5,0.0,0.19,0,11800.0
1882,1883,biscoitos multigraos e vegetais sem gluten feitos com amido de milho e farinha de arroz branca,Baked Foods,456.0,2.5,76.94,15.41,5.711,3.0,0,0.048,0,1374.0
1883,1884,biscoitos nabisco nabisco grahams,Baked Foods,424.0,6.99,76.2,10.0,1.56,3.4,0.0,0,0,460.0
1884,1885,biscoitos nabisco nabisco ritz,Baked Foods,492.0,7.23,63.51,23.21,5.45,2.3,0,1.05,0,10896.0
1885,1886,biscoitos palitos de biscoito cobertos com creme de chocolate,Baked Foods,447.0,10.0,51.08,22.5,12.584,5.0,0.0,0,0,6717.0
1886,1887,biscoitos pedacos de chocolate massa refrigerada assada,Baked Foods,492.0,4.9,68.2,22.6,7.759,1.7,27.0,0,0,2319.0
1887,1888,biscoitos pepitas de chocolate preparados comercialmente com maior gordura regular nao enriquecido,Baked Foods,481.0,5.4,66.8,22.6,7.476,2.5,0.0,0,0,2367.0
1888,1889,biscoitos pillsbury golden layer buttermilk biscoitos sabor artificial massa refrigerada,Baked Foods,307.0,5.88,41.18,13.24,2.941,1.2,0.0,4.412,0,0
1889,1890,biscoitos queijo baixo teor de sodio,Baked Foods,503.0,10.1,58.2,25.3,9.638,2.4,13.0,0,0,2457.0
1890,1891,biscoitos queijo com reducao de gordura,Baked Foods,418.0,10.0,68.19,11.67,3.333,3.3,0.0,0.0,0,5273.0
1891,1892,biscoitos queijo graos integrais,Baked Foods,412.0,9.62,57.29,16.03,3.206,6.4,16.0,0.0,0,3206.0
1892,1893,biscoitos salgadinhos de trigo integral (inclui multigraos),Baked Foods,398.0,7.14,68.25,10.71,0.0,6.7,0.0,0.0,0,7229.0
1893,1894,biscoitos salgados com baixo teor de sal (inclui sopa de refrigerante de ostra),Baked Foods,421.0,9.5,74.34,8.85,2.001,2.9,0.0,0.443,0,4068.0
1894,1895,biscoitos salgados sem gordura e baixo teor de sodio,Baked Foods,393.0,10.5,82.3,1.6,0.244,2.7,0.0,0,0,685.0
1895,1896,biscoitos salgados sem sal (inclui sopa de refrigerante de ostra),Baked Foods,434.0,9.2,71.5,11.8,2.932,3.0,0.0,0,0,1679.0
1896,1897,biscoitos sanduiche de baunilha sem gluten sage valley,Baked Foods,499.0,3.13,71.88,22.15,5.918,1.0,0,0.036,0,3785.0
1897,1898,biscoitos sem gluten chocolate baunilha creme,Baked Foods,474.0,2.19,76.03,17.89,7.905,2.5,0,0.099,0,1807.0
1898,1899,biscoitos sem gluten creme de baunilha,Baked Foods,487.0,2.19,77.34,18.79,8.094,0.0,0,0.079,0,1917.0
1899,1900,biscoitos sem gluten multi-sementes e multigraos,Baked Foods,453.0,11.25,66.3,15.84,2.069,10.2,0.0,0.018,0,5981.0
1900,1901,biscoitos simples de leitelho,Baked Foods,335.0,7.3,48.4,12.1,2.789,1.8,4.0,0,0,4305.0
1901,1902,biscoitos simples ou buttermilk congelados assados,Baked Foods,338.0,6.2,53.87,11.03,1.676,1.3,1.0,0,0,4178.0
1902,1903,biscoitos simples ou buttermilk massa refrigerada com baixo teor de gordura,Baked Foods,270.0,6.7,43.7,7.83,3.14,2.0,0.0,0,0,671.0
1903,1904,biscoitos simples ou buttermilk massa refrigerada com baixo teor de gordura assado,Baked Foods,319.0,7.8,51.6,9.1,3.648,2.3,0.0,0,0,780.0
1904,1905,biscoitos simples ou buttermilk massa refrigerada mais gordura,Baked Foods,307.0,6.66,46.32,10.58,2.806,0.7,1.0,3.444,0,681.0
